,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
LB,5.0,56.0,44.0,448.0,4481.0,25.0,2550.0,976.0,452.0,22,5,2,24,28,32,22,12,2,68,58,90,70,156,136,115,95,75,1,19,29,19,19,19,64,64,73,64,64,64,64,64,19,19,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
LEG,2.0,25.0,33.0,337.0,3379.0,25.0,2520.0,976.0,315.0,15,6,14,25,21,11,56,46,3,58,48,111,84,64,44,23,3,204,7,4,21,30,17,14,27,14,13,49,103,50,24,15,122,52,118,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
LEN,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,5,1,14,4,41,40,21,79,69,59,39,19,6,4,188,168,148,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LH,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,4,19,5,25,8,25,61,66,75,93,73,53,33,13,72,32,18,7,3,5,34,30,54,10,3,88,88,115,115,115,115,115,115,115,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
LHX,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,8,2,4,15,3,16,26,2,64,28,18,107,55,120,100,79,59,39,7,3,5,35,35,35,35,35,35,35,35,35,96,35,35,35,35,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,6,14,12,9,42,32,22,70,60,50,30,10,24,19,47,152,132,3,10,3,3,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,5.0,50.0,42.0,423.0,4231.0,25.0,2550.0,-1.0,-1.0,18,8,5,27,24,3,48,28,18,8,46,23,17,39,50,181,161,226,6,5,23,23,23,47,6,76,76,76,5,59,14,92,67,63,50,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
LLL,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,940.0,180.0,8,0,0,0,35,14,50,40,44,67,10,4,44,30,20,17,210,190,3,16,25,25,25,25,62,25,25,25,25,74,5,168,10,102,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLTC,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,8,13,3,23,13,3,29,19,9,81,61,41,21,170,149,129,109,6,5,23,23,23,27,60,60,3,63,56,121,121,164,164,121,121,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LLY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,0,0,20,36,26,16,6,5,22,12,103,60,93,106,104,67,216,8,8,8,8,8,9,46,46,46,90,90,90,90,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
LM,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,822.0,4,3,12,26,6,39,20,59,73,63,53,33,13,70,40,51,9,7,2,7,26,38,38,38,38,38,26,26,107,107,107,170,170,170,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LMT,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,0,0,0,35,14,50,40,44,67,10,4,44,30,20,17,210,190,0,14,0,2,44,44,44,44,44,44,44,44,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNC,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,3,10,19,30,28,43,33,23,13,3,115,95,123,55,34,14,180,4,2,12,33,33,49,52,47,9,68,48,129,129,129,129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LNT,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,9,9,7,21,21,57,61,61,61,61,61,61,61,61,193,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
LO,2.0,21.0,31.0,312.0,3122.0,30.0,3020.0,978.0,470.0,5,0,0,4,27,17,7,24,77,52,68,22,21,8,10,0,202,182,4,2,16,16,16,16,3,49,17,52,112,117,33,141,68,54,140,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
LOW,5.0,52.0,44.0,444.0,4441.0,25.0,2550.0,976.0,450.0,6,5,2,23,13,6,15,65,55,45,89,69,49,29,9,163,190,170,7,4,21,30,17,14,27,14,13,49,103,50,24,15,122,52,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,3.0,35.0,33.0,333.0,3332.0,45.0,4530.0,940.0,247.0,13,8,13,3,23,13,3,44,19,78,98,63,101,76,174,153,133,113,7,4,21,30,17,14,27,14,13,49,103,50,24,15,122,52,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,1,3,5,35,31,50,39,71,71,71,71,71,71,71,71,71,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
LUMN,4.0,48.0,51.0,517.0,5173.0,50.0,5010.0,974.0,715.0,8,7,5,8,10,18,51,41,31,21,11,0,28,18,16,9,184,164,8,8,9,22,48,9,46,46,46,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUV,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,5,2,23,1,36,53,15,41,30,47,94,9,86,68,52,51,31,7,4,24,15,45,17,68,57,39,59,14,135,135,135,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
LVLT,4.0,48.0,51.0,517.0,5171.0,50.0,5010.0,974.0,463.0,8,1,5,27,24,3,48,28,18,8,46,23,17,39,50,181,161,226,4,2,12,33,33,33,67,67,67,67,91,91,91,91,91,91,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LXK,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,8,16,16,15,44,29,19,32,40,44,17,23,115,11,125,155,228,8,17,28,39,39,22,57,17,52,97,77,134,77,77,39,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,5,2,24,28,32,54,69,59,49,39,1,43,12,73,85,189,169,3,16,25,25,25,25,62,25,25,25,25,74,5,168,10,102,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
MAA,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,0,0,2,7,0,0,0,77,0,0,0,0,0,69,69,29,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MAC,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,9,15,15,24,24,24,33,31,11,6,43,10,128,98,86,75,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
MAR,7.0,70.0,72.0,721.0,7211.0,25.0,2530.0,976.0,310.0,15,3,11,1,11,12,2,31,61,86,20,83,38,27,168,147,127,107,8,8,28,39,39,22,57,17,52,97,97,127,127,127,127,127,127,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAS,3.0,34.0,33.0,332.0,3329.0,20.0,2010.0,976.0,155.0,15,0,0,17,0,6,15,65,55,45,89,69,49,29,9,163,190,170,8,8,8,8,8,8,65,74,74,74,65,139,8,8,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAT,3.0,39.0,33.0,339.0,3399.0,25.0,2520.0,976.0,475.0,22,1,5,27,38,40,45,51,43,87,84,27,129,109,89,68,48,200,8,17,17,17,43,43,43,43,43,93,93,93,151,151,151,151,234,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBI,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,3,10,19,30,31,21,11,1,29,19,52,83,97,69,174,197,221,2,7,26,26,26,26,37,70,33,43,96,45,154,154,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
MCD,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,21,1,18,21,22,20,57,25,53,62,82,62,6,88,66,40,5,10,8,8,28,39,39,22,57,17,52,97,97,77,126,56,160,96,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
MCHP,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,8,13,3,23,13,3,29,19,9,81,61,41,21,170,149,129,109,6,6,6,6,6,55,55,55,55,55,55,6,65,163,180,149,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MCK,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,4,19,13,20,45,8,14,40,57,92,29,59,81,30,25,25,207,9,15,15,24,24,24,24,24,81,95,95,95,95,165,165,9,160,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MCO,7.0,73.0,56.0,561.0,5614.0,40.0,4020.0,800.0,850.0,4,9,8,11,38,46,36,64,54,44,91,82,62,42,93,7,199,20,4,2,16,14,9,56,42,10,50,48,113,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
MDLZ,2.0,20.0,31.0,311.0,3118.0,30.0,3020.0,978.0,250.0,7,9,8,4,3,17,7,42,46,54,35,45,131,8,91,70,202,182,8,17,17,17,43,43,43,43,43,17,77,17,144,33,174,39,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDP,2.0,27.0,51.0,511.0,5111.0,50.0,5020.0,976.0,410.0,3,1,7,25,21,11,56,46,36,26,16,111,91,71,51,30,10,0,9,9,7,21,21,57,61,61,61,61,61,22,42,52,95,43,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
MDT,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,0,0,17,0,49,17,4,11,1,5,55,37,17,179,141,204,184,1,19,29,29,29,34,29,29,29,29,29,84,140,86,66,58,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDI,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,1,1,1,32,32,32,32,32,51,65,46,51,70,143,128,14,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
MEE,1.0,12.0,21.0,212.0,2121.0,10.0,1010.0,970.0,360.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,57,152,19,223,9,15,15,24,24,24,24,24,81,95,95,95,95,165,165,9,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MER,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,3,12,26,6,39,20,59,73,63,53,33,13,70,40,51,9,7,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MET,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,0,0,17,0,49,17,45,35,25,15,7,0,0,1,109,115,95,4,2,12,33,33,49,52,45,14,68,78,101,50,25,25,25,19,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFE,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,16,16,2,33,14,68,58,84,23,112,100,149,120,98,121,175,3,16,25,25,25,5,62,62,62,62,118,118,118,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGM,7.0,79.0,72.0,721.0,7211.0,25.0,2530.0,976.0,262.0,16,4,11,1,11,12,2,31,61,86,20,83,38,27,168,147,127,107,0,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHK,2.0,22.0,31.0,314.0,3141.0,25.0,2520.0,976.0,467.0,22,6,14,9,4,41,40,21,79,58,48,39,84,64,44,23,3,204,7,3,5,34,30,54,10,3,88,88,115,115,57,39,72,158,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
MHS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,976.0,447.0,14,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,58,38,7,17,17,17,43,43,43,58,58,58,63,43,45,102,169,141,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
MKC,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,3,9,7,21,5,3,50,72,72,72,80,120,120,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MLM,1.0,14.0,21.0,212.0,2123.0,15.0,1510.0,970.0,202.0,11,1,1,14,4,41,40,21,79,69,59,39,19,6,4,188,168,148,8,17,17,17,43,43,43,43,43,17,17,17,17,17,114,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMC,6.0,64.0,52.0,524.0,5242.0,40.0,4030.0,800.0,330.0,4,3,0,17,0,28,43,33,23,13,3,115,54,65,161,99,198,178,3,9,7,21,5,3,19,33,80,31,84,138,159,159,159,138,138,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMM,2.0,26.0,32.0,322.0,3222.0,20.0,2010.0,925.0,355.0,11,9,8,11,38,46,36,64,54,44,91,82,62,42,93,7,199,237,8,8,28,39,39,22,57,65,65,54,39,131,19,112,153,153,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNST,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,145.0,7,7,7,2,18,0,24,27,76,5,74,43,85,158,138,198,186,166,5,11,11,36,36,36,36,36,36,94,94,94,36,36,94,94,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
MO,2.0,21.0,31.0,312.0,3122.0,30.0,3020.0,978.0,470.0,7,1,7,4,27,17,7,24,77,52,68,22,21,8,10,0,202,182,9,15,15,24,24,24,33,31,79,10,52,54,145,147,147,202,202,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MOLX,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,925.0,220.0,15,8,13,3,23,13,3,29,19,9,81,61,41,21,170,149,129,109,6,6,6,6,6,55,55,55,55,55,55,55,55,55,131,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MON,0.0,1.0,1.0,11.0,111.0,15.0,1510.0,970.0,167.0,-1,0,0,17,0,49,17,4,11,1,0,110,90,141,121,100,80,60,7,4,21,30,17,14,27,14,13,49,103,50,24,15,122,52,118,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MRK,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,9,8,20,36,26,16,6,78,16,6,113,93,73,53,32,12,5,8,17,17,28,28,28,16,8,86,87,106,106,106,106,106,106,220,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
MRO,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,203,183,3,16,25,25,25,25,62,25,25,62,118,25,25,166,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,850.0,4,3,12,26,6,39,20,59,73,63,53,33,13,70,40,51,9,7,4,2,12,14,9,56,42,10,50,48,101,75,27,21,21,21,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
MSFT,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,191,133,5,11,11,11,41,4,4,4,4,80,4,4,4,66,146,134,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
MSI,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,13,8,5,27,2,33,14,68,58,48,38,18,32,154,134,113,93,73,3,10,3,3,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,0,0,17,0,49,17,4,11,1,62,2,34,41,7,24,160,140,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTD,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,925.0,345.0,15,1,7,10,38,48,49,64,54,44,91,82,62,42,156,160,140,120,8,8,28,39,39,22,57,17,52,97,97,127,127,127,127,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
MTG,6.0,63.0,52.0,524.0,5241.0,40.0,4010.0,800.0,835.0,4,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,1,19,29,29,29,34,29,29,29,29,29,84,140,86,66,58,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTW,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,345.0,11,0,0,17,0,49,17,60,25,36,7,57,7,140,175,144,123,85,2,7,26,38,38,38,38,38,38,38,38,104,104,116,56,38,38,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MU,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,8,16,16,34,27,1,38,48,38,28,8,18,36,56,29,99,64,5,18,18,18,46,31,22,19,84,9,114,78,48,173,173,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
MUR,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,203,183,3,16,25,25,25,25,62,25,25,25,25,25,25,166,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1
MWV,2.0,26.0,32.0,322.0,3221.0,15.0,1510.0,970.0,400.0,11,0,0,17,0,10,23,13,3,51,41,108,109,89,34,131,207,187,3,10,10,10,10,10,63,75,75,75,75,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWW,7.0,73.0,51.0,519.0,5191.0,45.0,4510.0,976.0,456.0,3,8,16,16,34,27,1,38,48,38,28,8,18,36,56,29,99,64,3,16,25,25,25,25,62,25,25,62,118,118,118,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
MXIM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,235.0,13,8,13,3,23,13,3,29,19,9,81,61,41,21,170,149,129,109,6,5,23,23,23,27,60,60,3,63,56,121,121,164,164,164,164,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NAVI,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,850.0,25,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,4,2,12,14,9,56,42,10,50,48,76,116,30,72,43,162,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
NBL,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,203,183,3,10,10,10,10,10,63,75,75,75,75,124,63,63,63,209,209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBR,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,7,17,7,8,25,38,3,69,59,49,89,69,49,29,8,62,41,8,8,8,8,8,8,65,74,74,74,65,139,68,140,98,174,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NCC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,1,6,29,19,9,31,52,42,32,22,54,106,14,153,71,180,160,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCR,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,190.0,24,8,16,16,34,27,1,38,48,38,28,119,122,144,147,126,106,86,9,9,7,21,21,57,61,61,61,61,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDAQ,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,-1,1,19,5,38,23,39,64,54,80,86,81,96,129,105,84,64,44,2,7,26,26,26,26,26,50,83,83,83,83,83,176,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
NEE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,0,14,0,2,44,44,44,44,44,44,44,44,44,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEM,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,265.0,17,7,17,7,31,1,35,39,29,19,52,85,65,45,25,4,65,215,5,18,18,18,2,53,53,53,49,53,53,137,116,179,45,10,116,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
